unit,cycle,anomaly_score,health_score,health_status
3,113,-0.0962980685363558,91.22,NORMAL
3,114,-0.0643900544071578,76.91,NORMAL
3,115,-0.09562230310074,90.92,NORMAL
3,116,-0.0962816467942613,91.21,NORMAL
3,117,-0.0808061054315266,84.27,NORMAL
3,118,-0.0906856130172859,88.7,NORMAL
3,119,-0.0842618021402952,85.82,NORMAL
3,120,-0.0637539542664689,76.63,NORMAL
3,121,-0.0490229766373481,70.02,NORMAL
3,122,-0.0759008936031945,82.07,NORMAL
3,123,-0.0634192285266281,76.48,NORMAL
3,124,-0.0461390625545825,68.73,WARNING
3,125,-0.074059458629494,81.25,NORMAL
3,126,-0.0633686385889579,76.45,NORMAL
3,127,-0.0637407812084477,76.62,NORMAL
3,128,-0.0705495561955122,79.67,NORMAL
3,129,-0.0346749774166563,63.59,WARNING
3,130,-0.0885848016413861,87.76,NORMAL
3,131,-0.0658630420036229,77.57,NORMAL
3,132,-0.072640372531086,80.61,NORMAL
3,133,-0.0742045193516486,81.31,NORMAL
3,134,-0.0539804844442802,72.24,NORMAL
3,135,-0.0900016463770274,88.4,NORMAL
3,136,-0.0788637358041561,83.4,NORMAL
3,137,-0.0293753091861335,61.21,WARNING
3,138,-0.0575559939960438,73.85,NORMAL
3,139,-0.0432300493305689,67.42,WARNING
3,140,-0.056934289038204,73.57,NORMAL
3,141,-0.0477226132414378,69.44,WARNING
3,142,-0.0404276848775169,66.17,WARNING
3,143,-0.0465087880519504,68.89,WARNING
3,144,-0.0308256295900893,61.86,WARNING
3,145,-0.050873004969499,70.85,NORMAL
3,146,-0.0256703444567722,59.55,WARNING
3,147,-0.0275394911201286,60.39,WARNING
3,148,-0.0404317017924624,66.17,WARNING
3,149,-0.0627647792124873,76.18,NORMAL
3,150,-0.0339861672445466,63.28,WARNING
3,151,-0.0454234646420263,68.41,WARNING
3,152,-0.0018738903678656,48.88,WARNING
3,153,-0.024048517975153,58.82,WARNING
3,154,-0.0170293148695276,55.67,WARNING
3,155,-0.0312456992597105,62.05,WARNING
3,156,-0.0131072951815829,53.91,WARNING
3,157,-0.0014406999457557,48.68,WARNING
3,158,-0.016103878109921,55.26,WARNING
3,159,-0.0198635073004537,56.94,WARNING
3,160,-0.0168600119712363,55.6,WARNING
3,161,-0.0017769668822437,48.83,WARNING
3,162,0.0096556954920533,43.71,WARNING
3,163,-0.0168577261121056,55.6,WARNING
3,164,0.0159199328628956,40.9,WARNING
3,165,0.0212220253977541,38.52,CRITICAL
3,166,0.0200746761467011,39.04,CRITICAL
3,167,0.0498431315675977,25.69,CRITICAL
3,168,0.0296281046240092,34.75,CRITICAL
3,169,0.0258302525381634,36.45,CRITICAL
3,170,0.0634960185256739,19.56,CRITICAL
3,171,0.0450581427305677,27.83,CRITICAL
3,172,0.0788542196456864,12.68,CRITICAL
3,173,0.0561962498232958,22.84,CRITICAL
3,174,0.0945924446849224,5.62,CRITICAL
3,175,0.1156696245575561,0.0,CRITICAL
3,176,0.0960151953869483,4.98,CRITICAL
3,177,0.1277800967581005,0.0,CRITICAL
3,178,0.1270353777607092,0.0,CRITICAL
3,179,0.1173764984878382,0.0,CRITICAL
4,1,-0.0781611620749824,83.09,NORMAL
4,2,-0.0492535507528158,70.12,NORMAL
4,3,-0.0854401467807341,86.35,NORMAL
4,4,-0.0856221975186902,86.43,NORMAL
4,5,-0.0866524467918939,86.89,NORMAL
4,6,-0.0812173368154984,84.46,NORMAL
4,7,-0.1028705447783676,94.17,NORMAL
4,8,-0.0886369020979436,87.78,NORMAL
4,9,-0.0390067988884951,65.53,WARNING
4,10,-0.0984974814502333,92.21,NORMAL
4,11,-0.0402670910796375,66.09,WARNING
4,12,-0.1012964039458829,93.46,NORMAL
4,13,-0.0775870348657367,82.83,NORMAL
4,14,-0.0899828535757265,88.39,NORMAL
4,15,-0.0899196951865271,88.36,NORMAL
4,16,-0.073377060890202,80.94,NORMAL
4,17,-0.0810748156742173,84.39,NORMAL
4,18,-0.1031713536997789,94.3,NORMAL
4,19,-0.0642398170214484,76.84,NORMAL
4,20,-0.0842666684047188,85.82,NORMAL
4,21,-0.0990161412655409,92.44,NORMAL
4,22,-0.022278458612039,58.03,WARNING
4,23,-0.0501117495917847,70.51,NORMAL
4,24,-0.0658470053351033,77.56,NORMAL
4,25,-0.0536138663029864,72.08,NORMAL
4,26,-0.0983876687965804,92.16,NORMAL
4,27,-0.0895970393909671,88.21,NORMAL
4,28,-0.0683550308058631,78.69,NORMAL
4,29,-0.1112616562346215,97.93,NORMAL
4,30,-0.0937564092873818,90.08,NORMAL
4,31,-0.0928888561941075,89.69,NORMAL
4,32,-0.0918696060664135,89.23,NORMAL
4,33,-0.0882260737645113,87.6,NORMAL
4,34,-0.1003804388656255,93.05,NORMAL
4,35,-0.1077659273308465,96.36,NORMAL
4,36,-0.0994736039573909,92.64,NORMAL
4,37,-0.0741881130325577,81.3,NORMAL
4,38,-0.0885598066881666,87.75,NORMAL
4,39,-0.0998517768671925,92.81,NORMAL
4,40,-0.0576276390152982,73.88,NORMAL
4,41,-0.0677858375339084,78.43,NORMAL
4,42,-0.063546795988804,76.53,NORMAL
4,43,-0.1013578817061033,93.49,NORMAL
4,44,-0.0472414222279415,69.22,WARNING
4,45,-0.1092131264043843,97.01,NORMAL
4,46,-0.0255080051764037,59.48,WARNING
4,47,-0.0794894553125014,83.68,NORMAL
4,48,-0.070854524465978,79.81,NORMAL
4,49,-0.0969979708262493,91.53,NORMAL
4,50,-0.0574766681480199,73.81,NORMAL
4,51,-0.0779589380973806,83.0,NORMAL
4,52,-0.0988715564308348,92.37,NORMAL
4,53,-0.0783319958969905,83.16,NORMAL
4,54,-0.1089390274732447,96.89,NORMAL
4,55,-0.1008289392905499,93.25,NORMAL
4,56,-0.0586498471666434,74.34,NORMAL
4,57,-0.0982915933155402,92.11,NORMAL
4,58,-0.1147249352646613,99.48,NORMAL
4,59,-0.039372126164363,65.69,WARNING
4,60,-0.0727692546171405,80.67,NORMAL
4,61,-0.1106372511091233,97.65,NORMAL
4,62,-0.0845733218658133,85.96,NORMAL
4,63,-0.1081112925263074,96.52,NORMAL
4,64,-0.0956173284520366,90.91,NORMAL
4,65,-0.0662836160275697,77.76,NORMAL
4,66,-0.0943759936428573,90.36,NORMAL
4,67,-0.0692971120657637,79.11,NORMAL
4,68,-0.0627015850981171,76.15,NORMAL
4,69,-0.0961843177632107,91.17,NORMAL
4,70,-0.1092942567595376,97.05,NORMAL
4,71,-0.0966337174821426,91.37,NORMAL
4,72,-0.0996856490542995,92.74,NORMAL
4,73,-0.0771741116701483,82.64,NORMAL
4,74,-0.0931064762135484,89.79,NORMAL
4,75,-0.0940264296372132,90.2,NORMAL
4,76,-0.0734254576626093,80.96,NORMAL
4,77,-0.0780341093703578,83.03,NORMAL
4,78,-0.1089525697450368,96.89,NORMAL
4,79,-0.0836259966562257,85.54,NORMAL
4,80,-0.083750580112503,85.59,NORMAL
4,81,-0.1071765535078234,96.1,NORMAL
4,82,-0.0860990259738596,86.65,NORMAL
4,83,-0.0908172700642211,88.76,NORMAL
4,84,-0.0686362442783776,78.82,NORMAL
4,85,-0.0812008307545237,84.45,NORMAL
4,86,-0.112632047940957,98.54,NORMAL
4,87,-0.1037645776406375,94.57,NORMAL
4,88,-0.0643150098444588,76.88,NORMAL
4,89,-0.0714282321843216,80.07,NORMAL
4,90,-0.088311561456311,87.64,NORMAL
4,91,-0.1006397749764463,93.17,NORMAL
4,92,-0.0949430083138374,90.61,NORMAL
4,93,-0.0600696504991397,74.97,NORMAL
4,94,-0.0780861322322847,83.05,NORMAL
4,95,-0.0693179464172388,79.12,NORMAL
4,96,-0.0896438873999259,88.24,NORMAL
4,97,-0.0871806643633932,87.13,NORMAL
4,98,-0.0968700197763146,91.48,NORMAL
4,99,-0.067147158854868,78.15,NORMAL
4,100,-0.1128968085074552,98.66,NORMAL
4,101,-0.1036514617916086,94.52,NORMAL
4,102,-0.1103135028442215,97.5,NORMAL
4,103,-0.0916738825412414,89.15,NORMAL
4,104,-0.071574975132676,80.13,NORMAL
4,105,-0.1142520622124425,99.27,NORMAL
4,106,-0.1041887467375659,94.76,NORMAL
4,107,-0.0993377147868813,92.58,NORMAL
4,108,-0.0895968252101981,88.21,NORMAL
4,109,-0.094635334447952,90.47,NORMAL
4,110,-0.0923680249141872,89.46,NORMAL
4,111,-0.0987332672107405,92.31,NORMAL
4,112,-0.0768274263239005,82.49,NORMAL
4,113,-0.0923777943089726,89.46,NORMAL
4,114,-0.0958660797402567,91.03,NORMAL
4,115,-0.089256976200412,88.06,NORMAL
4,116,-0.1098520559506597,97.3,NORMAL
4,117,-0.0740237398910413,81.23,NORMAL
4,118,-0.0896548082750035,88.24,NORMAL
4,119,-0.0984842572076196,92.2,NORMAL
4,120,-0.0931450364133613,89.81,NORMAL
4,121,-0.074207988866994,81.31,NORMAL
4,122,-0.1043458552014676,94.83,NORMAL
4,123,-0.1096337784871079,97.2,NORMAL
4,124,-0.095683649464023,90.94,NORMAL
4,125,-0.0699623929515966,79.41,NORMAL
4,126,-0.0983751907455896,92.15,NORMAL
4,127,-0.0877272170743427,87.38,NORMAL
4,128,-0.0603484232429987,75.1,NORMAL
4,129,-0.0983577584828726,92.14,NORMAL
4,130,-0.0956280642855109,90.92,NORMAL
4,131,-0.0737671949508919,81.12,NORMAL
4,132,-0.0782947016189391,83.15,NORMAL
4,133,-0.100626380908023,93.16,NORMAL
4,134,-0.0797832904324289,83.81,NORMAL
4,135,-0.0695672438093061,79.23,NORMAL
4,136,-0.0843308409638726,85.85,NORMAL
4,137,-0.0674106874101596,78.27,NORMAL
4,138,-0.0904747541607119,88.61,NORMAL
4,139,-0.0787495609989686,83.35,NORMAL
4,140,-0.0752284255533383,81.77,NORMAL
4,141,-0.0561504126711715,73.22,NORMAL
4,142,-0.0845854140911605,85.97,NORMAL
4,143,-0.0757709401196655,82.01,NORMAL
4,144,-0.0583853855366272,74.22,NORMAL
4,145,-0.0742602799227238,81.34,NORMAL
4,146,-0.0558058126776029,73.06,NORMAL
4,147,-0.0658205532806922,77.55,NORMAL
4,148,-0.0650759012921428,77.22,NORMAL
4,149,-0.0344661615015415,63.49,WARNING
4,150,-0.0294648144413841,61.25,WARNING
4,151,-0.0593554771008438,74.65,NORMAL
4,152,-0.0507557262289551,70.8,NORMAL
4,153,-0.0721602866944307,80.4,NORMAL
4,154,-0.0425285241935888,67.11,WARNING
4,155,-0.0601919675252625,75.03,NORMAL
4,156,-0.0670636079376078,78.11,NORMAL
4,157,-0.0459997714584078,68.66,WARNING
4,158,-0.0373256437929951,64.77,WARNING
4,159,-0.0225819051575824,58.16,WARNING
4,160,-0.02700612949333,60.15,WARNING
4,161,-0.022702724293602,58.22,WARNING
4,162,-0.000836377289393,48.41,WARNING
4,163,-0.0143186382401048,54.46,WARNING
4,164,-0.0182192277823982,56.21,WARNING
4,165,-0.0201602907529844,57.08,WARNING
4,166,-0.0111385290613286,53.03,WARNING
4,167,-0.0279347573950128,60.56,WARNING
4,168,-0.0125813094060124,53.68,WARNING
4,169,0.0052146614224373,45.7,WARNING
4,170,-0.0090211782455358,52.08,WARNING
4,171,-0.0072232311091231,51.28,WARNING
4,172,0.0016515002082232,47.3,WARNING
4,173,0.0048886927200212,45.85,WARNING
4,174,0.0183342518555239,39.82,CRITICAL
4,175,0.0224327604943619,37.98,CRITICAL
4,176,0.0224675838804621,37.96,CRITICAL
4,177,0.0272555936826391,35.82,CRITICAL
4,178,0.059279931956499,21.46,CRITICAL
4,179,0.0568238807555258,22.56,CRITICAL
4,180,0.0883907020175369,8.4,CRITICAL
4,181,0.0488175536250407,26.15,CRITICAL
4,182,0.0721174892556009,15.7,CRITICAL
4,183,0.1199392440503691,0.0,CRITICAL
4,184,0.0925578340049881,6.53,CRITICAL
4,185,0.1245841908045886,0.0,CRITICAL
4,186,0.0938463814695943,5.96,CRITICAL
4,187,0.1161216681734395,0.0,CRITICAL
4,188,0.1092125183916639,0.0,CRITICAL
4,189,0.1489713177443945,0.0,CRITICAL
5,1,-0.0404414142612376,66.17,WARNING
5,2,-0.0261879056208431,59.78,WARNING
5,3,-0.0080888324324279,51.66,WARNING
5,4,0.0091596994508884,43.93,WARNING
5,5,0.0042690216001777,46.12,WARNING
5,6,-0.0422727128119194,66.99,WARNING
5,7,0.0533541379532498,24.11,CRITICAL
5,8,-0.0244722916072566,59.01,WARNING
5,9,-0.0177711552800203,56.01,WARNING
5,10,0.0467305605837792,27.08,CRITICAL
5,11,-0.0240580219866164,58.83,WARNING
5,12,0.0224358502153699,37.98,CRITICAL
5,13,0.0047272467796353,45.92,WARNING
5,14,-0.0286318063466143,60.88,WARNING
5,15,-0.0383854113164472,65.25,WARNING
5,16,0.0376697031408361,31.15,CRITICAL
5,17,-0.0446831034621844,68.07,WARNING
5,18,-0.0154887868813241,54.98,WARNING
5,19,-0.0188700588620947,56.5,WARNING
5,20,-0.036523140442746,64.42,WARNING
5,21,0.0098958606230366,43.6,WARNING
5,22,-0.0487396375287519,69.89,WARNING
5,23,0.0815899573031296,11.45,CRITICAL
5,24,-0.0503861988899849,70.63,NORMAL
5,25,0.0012397395950525,47.48,WARNING
5,26,-0.0160531899812823,55.24,WARNING
5,27,0.033727998380166,32.91,CRITICAL
5,28,-0.0233907546482534,58.53,WARNING
5,29,0.0448202094062682,27.94,CRITICAL
5,30,0.0649865978239411,18.9,CRITICAL
5,31,-0.0298235040737874,61.41,WARNING
5,32,-0.0256100937229806,59.52,WARNING
5,33,-0.0523688833143042,71.52,NORMAL
5,34,0.0317959657126842,33.78,CRITICAL
5,35,-0.0226761461200072,58.21,WARNING
5,36,-0.0175012568121816,55.89,WARNING
5,37,-0.0291668514488068,61.12,WARNING
5,38,-0.0624278832353242,76.03,NORMAL
5,39,-0.0233465159587696,58.51,WARNING
5,40,-0.0465462240530518,68.91,WARNING
5,41,0.0021756119012272,47.06,WARNING
5,42,-0.0219518089315465,57.88,WARNING
5,43,-0.0107072376522368,52.84,WARNING
5,44,-0.0265714978875106,59.95,WARNING
5,45,0.011998309468257,42.66,WARNING
5,46,-0.0712372603305832,79.98,NORMAL
5,47,0.0315727367186816,33.88,CRITICAL
5,48,0.0003960746553689,47.86,WARNING
5,49,-0.0275928434746663,60.41,WARNING
5,50,-0.0300211469102196,61.5,WARNING
5,51,-0.011335295444292,53.12,WARNING
5,52,0.0163246724376984,40.72,WARNING
5,53,-0.0387976174961931,65.43,WARNING
5,54,-0.0340865280863746,63.32,WARNING
5,55,0.0010279386888402,47.58,WARNING
5,56,-0.0144701887798971,54.53,WARNING
5,57,-0.0381022925011654,65.12,WARNING
5,58,-0.059724320974284,74.82,NORMAL
5,59,0.034005580526614,32.79,CRITICAL
5,60,-0.0210015722795582,57.45,WARNING
5,61,-0.0463581480152546,68.83,WARNING
5,62,-0.0402985136811704,66.11,WARNING
5,63,-0.0390655114602147,65.56,WARNING
5,64,-0.0585890579354914,74.31,NORMAL
5,65,0.0076038193616052,44.63,WARNING
5,66,-0.0173637945664263,55.82,WARNING
5,67,0.0015372979200327,47.35,WARNING
5,68,0.0127489862655427,42.32,WARNING
5,69,-0.0202717118119473,57.13,WARNING
5,70,0.0212304279502165,38.52,CRITICAL
5,71,0.018932359331837,39.55,CRITICAL
5,72,-0.0139265109534281,54.28,WARNING
5,73,-0.0376448499716128,64.92,WARNING
5,74,-0.0066435215501255,51.02,WARNING
5,75,0.0014510216731357,47.39,WARNING
5,76,-0.0439721809389252,67.76,WARNING
5,77,-0.045886191985573,68.61,WARNING
5,78,-0.0072557894022533,51.29,WARNING
5,79,-0.0575933661107752,73.86,NORMAL
5,80,-0.0369464035734166,64.6,WARNING
5,81,-0.0397128803946019,65.85,WARNING
5,82,-0.0509651676349537,70.89,NORMAL
5,83,-0.0457486550610659,68.55,WARNING
5,84,-0.0794339180962925,83.66,NORMAL
5,85,-0.0394154495805407,65.71,WARNING
5,86,-0.0072651330481163,51.3,WARNING
5,87,0.0375330420542311,31.21,CRITICAL
5,88,-0.0396351665038127,65.81,WARNING
5,89,-0.033414740103574,63.02,WARNING
5,90,-0.0244169369206522,58.99,WARNING
5,91,-0.0329209135189687,62.8,WARNING
5,92,-0.0075001353202258,51.4,WARNING
5,93,-0.0300075431224649,61.49,WARNING
5,94,-0.0594419478771693,74.69,NORMAL
5,95,-0.050699481266123,70.77,NORMAL
5,96,-0.0727596401771308,80.66,NORMAL
5,97,-0.0193330891706003,56.71,WARNING
5,98,-0.036242737678443,64.29,WARNING
5,99,-0.0067662367574255,51.07,WARNING
5,100,0.0397442057406778,30.22,CRITICAL
5,101,-0.0530470330589212,71.82,NORMAL
5,102,-0.0329506545875673,62.81,WARNING
5,103,-0.0445939265175382,68.03,WARNING
5,104,-0.0578824840456369,73.99,NORMAL
5,105,-0.045467474639868,68.43,WARNING
5,106,-0.0329201160110624,62.8,WARNING
5,107,-0.0296331445480875,61.33,WARNING
5,108,-0.0514825838651581,71.12,NORMAL
5,109,-0.0409974934111487,66.42,WARNING
5,110,-0.0193338872147885,56.71,WARNING
5,111,-0.0538228255618817,72.17,NORMAL
5,112,-0.0450940649495076,68.26,WARNING
5,113,-0.0253463568518925,59.4,WARNING
5,114,-0.0411954158531954,66.51,WARNING
5,115,-0.0246079292789477,59.07,WARNING
5,116,-0.0236045368028454,58.62,WARNING
5,117,-0.0484561469265922,69.77,WARNING
5,118,-0.0411030561530944,66.47,WARNING
5,119,-0.0524458704328597,71.56,NORMAL
5,120,-0.0702427149013448,79.54,NORMAL
5,121,-0.0657271949132956,77.51,NORMAL
5,122,-0.0194722888156222,56.77,WARNING
5,123,0.0013318880242325,47.44,WARNING
5,124,-0.0607611668692556,75.28,NORMAL
5,125,-0.037231137561521,64.73,WARNING
5,126,-0.0653178450801418,77.33,NORMAL
5,127,-0.0513379987727983,71.06,NORMAL
5,128,-0.0760883787981026,82.16,NORMAL
5,129,-0.0107097182551609,52.84,WARNING
5,130,-0.0798502587739365,83.84,NORMAL
5,131,-0.0449898376316449,68.21,WARNING
5,132,-0.0544242103943538,72.44,NORMAL
5,133,-0.0484614527138163,69.77,WARNING
5,134,-0.030025752235102,61.5,WARNING
5,135,-0.077321446487134,82.71,NORMAL
5,136,-0.0161216664945124,55.27,WARNING
5,137,-0.0531758365826066,71.88,NORMAL
5,138,-0.0495574674193989,70.26,NORMAL
5,139,-0.0685724752907989,78.79,NORMAL
5,140,-0.0748402078779111,81.6,NORMAL
5,141,-0.0457484029752121,68.55,WARNING
5,142,-0.0651154270901258,77.24,NORMAL
5,143,-0.0339852611090955,63.28,WARNING
5,144,-0.0535867849048445,72.07,NORMAL
5,145,-0.0574917516276742,73.82,NORMAL
5,146,-0.0791158724931767,83.51,NORMAL
5,147,-0.0158103676339715,55.13,WARNING
5,148,-0.041140909965696,66.49,WARNING
5,149,-0.0848970333982515,86.11,NORMAL
5,150,-0.0830921252824659,85.3,NORMAL
5,151,-0.090496055958473,88.62,NORMAL
5,152,-0.0400243285995181,65.99,WARNING
5,153,-0.0700637433165944,79.46,NORMAL
5,154,-0.0409719221760547,66.41,WARNING
5,155,-0.063917877565592,76.7,NORMAL
5,156,-0.0698306806601516,79.35,NORMAL
5,157,-0.088038936311398,87.52,NORMAL
5,158,-0.0411968392214621,66.51,WARNING
5,159,-0.0667046480690747,77.95,NORMAL
5,160,-0.0611503171431735,75.46,NORMAL
5,161,-0.0451711507781893,68.29,WARNING
5,162,-0.0655147875452706,77.42,NORMAL
5,163,-0.0709339594670991,79.85,NORMAL
5,164,-0.08515158059874,86.22,NORMAL
5,165,-0.0720482401357492,80.35,NORMAL
5,166,-0.0669859436765897,78.08,NORMAL
5,167,-0.0697229138668823,79.3,NORMAL
5,168,-0.0664854844903615,77.85,NORMAL
5,169,-0.0642657000740892,76.86,NORMAL
5,170,-0.0390925766205832,65.57,WARNING
5,171,-0.0633916754408446,76.46,NORMAL
5,172,-0.0531154066296072,71.86,NORMAL
5,173,-0.0262626009306575,59.81,WARNING
5,174,-0.0646688341775009,77.04,NORMAL
5,175,-0.0729330143505839,80.74,NORMAL
5,176,-0.0814368572856492,84.56,NORMAL
5,177,-0.0564490843635594,73.35,NORMAL
5,178,-0.0723393770865173,80.48,NORMAL
5,179,-0.0930230914740111,89.75,NORMAL
5,180,-0.0355837915666853,63.99,WARNING
5,181,-0.0001595212576231,48.11,WARNING
5,182,-0.0787522260538088,83.35,NORMAL
5,183,-0.0717104935141981,80.19,NORMAL
5,184,-0.0638253771544046,76.66,NORMAL
5,185,-0.0559310304714955,73.12,NORMAL
5,186,-0.0655657792035954,77.44,NORMAL
5,187,-0.0729911042116726,80.77,NORMAL
5,188,-0.0796749750990296,83.77,NORMAL
5,189,-0.0429431912625092,67.29,WARNING
5,190,-0.0323683656976489,62.55,WARNING
5,191,-0.0461519306274571,68.73,WARNING
5,192,-0.0713510172293956,80.03,NORMAL
5,193,-0.0714187883403197,80.06,NORMAL
5,194,-0.0626006209963711,76.11,NORMAL
5,195,-0.0527599658706015,71.7,NORMAL
5,196,-0.0704089951084138,79.61,NORMAL
5,197,-0.079892875935005,83.86,NORMAL
5,198,-0.0691797767331005,79.06,NORMAL
5,199,-0.0463905307827292,68.84,WARNING
5,200,-0.050437811829585,70.65,NORMAL
5,201,-0.0637138362504146,76.61,NORMAL
5,202,-0.0739927401794384,81.22,NORMAL
5,203,-0.0587101816216009,74.36,NORMAL
5,204,-0.0575316949215142,73.84,NORMAL
5,205,-0.0511181995787375,70.96,NORMAL
5,206,-0.0809717146203441,84.35,NORMAL
5,207,-0.0645801144908512,77.0,NORMAL
5,208,-0.0484807234040684,69.78,WARNING
5,209,-0.0490403026913252,70.03,NORMAL
5,210,-0.0275723807124317,60.4,WARNING
5,211,-0.0663992544679376,77.81,NORMAL
5,212,-0.0493290167336071,70.16,NORMAL
5,213,-0.0544652498652677,72.46,NORMAL
5,214,-0.0433743286772291,67.49,WARNING
5,215,-0.0209599582107117,57.44,WARNING
5,216,-0.0343813283860043,63.45,WARNING
5,217,-0.0524428584087082,71.55,NORMAL
5,218,-0.0510934773334704,70.95,NORMAL
5,219,-0.0492301163540656,70.11,NORMAL
5,220,-0.0658911538981817,77.58,NORMAL
5,221,-0.0404345173332235,66.17,WARNING
5,222,-0.0510607982961008,70.93,NORMAL
5,223,-0.0226446337181638,58.19,WARNING
5,224,-0.022581109599325,58.16,WARNING
5,225,-0.0454645404231701,68.42,WARNING
5,226,-0.0568314310214035,73.52,NORMAL
5,227,-0.0398363985259317,65.9,WARNING
5,228,-0.0619083552576211,75.8,NORMAL
5,229,-0.0327375904976967,62.72,WARNING
5,230,-0.0327229946527338,62.71,WARNING
5,231,-0.0273625050792463,60.31,WARNING
5,232,-0.0226494813611325,58.19,WARNING
5,233,-0.0194802240172831,56.77,WARNING
5,234,-0.0245520841032805,59.05,WARNING
5,235,-0.0477730374249085,69.46,WARNING
5,236,-0.0423834201453083,67.04,WARNING
5,237,-0.0025940630764078,49.2,WARNING
5,238,-0.0185969272785113,56.38,WARNING
5,239,-0.0139748589109387,54.3,WARNING
5,240,-0.0105651998052165,52.78,WARNING
5,241,-0.0318737839962459,62.33,WARNING
5,242,0.0236062100469494,37.45,CRITICAL
5,243,-0.0055024022468778,50.5,WARNING
5,244,0.005630224278934,45.51,WARNING
5,245,-0.0246555063952322,59.09,WARNING
5,246,-0.0202523354647592,57.12,WARNING
5,247,-0.0064310665848577,50.92,WARNING
5,248,-0.0070122316475241,51.18,WARNING
5,249,0.0172530297952675,40.3,WARNING
5,250,0.0112968380764101,42.97,WARNING
5,251,0.0219773465018783,38.18,CRITICAL
5,252,0.0001511516693034,47.97,WARNING
5,253,0.042688922335866,28.9,CRITICAL
5,254,0.0732514165308471,15.19,CRITICAL
5,255,0.02722871809128,35.83,CRITICAL
5,256,0.0648582205877134,18.95,CRITICAL
5,257,0.0565644386528446,22.67,CRITICAL
5,258,0.0221195811669686,38.12,CRITICAL
5,259,0.1081812186380273,0.0,CRITICAL
5,260,0.0500169723559262,25.61,CRITICAL
5,261,0.0149895812328807,41.32,WARNING
5,262,0.0163107436972246,40.72,WARNING
5,263,0.0854109895780133,9.74,CRITICAL
5,264,0.1060277452769277,0.49,CRITICAL
5,265,0.083331653146553,10.67,CRITICAL
5,266,0.0750590499500917,14.38,CRITICAL
5,267,0.094829090050947,5.51,CRITICAL
5,268,0.0932906250592811,6.2,CRITICAL
5,269,0.0897597786532377,7.79,CRITICAL
6,1,-0.071085973742971,79.91,NORMAL
6,2,-0.0848082567087233,86.07,NORMAL
6,3,-0.0776432219078478,82.85,NORMAL
6,4,-0.0735210273143101,81.01,NORMAL
6,5,-0.0680240255233791,78.54,NORMAL
6,6,-0.054969007541393,72.69,NORMAL
6,7,-0.0756879773962221,81.98,NORMAL
6,8,-0.057930854751548,74.01,NORMAL
6,9,-0.0691187524776475,79.03,NORMAL
6,10,-0.0584365004439501,74.24,NORMAL
6,11,-0.0219972572202283,57.9,WARNING
6,12,-0.060629933234001,75.22,NORMAL
6,13,-0.0854535425963615,86.36,NORMAL
6,14,-0.0754946066547435,81.89,NORMAL
6,15,-0.0680530564032017,78.55,NORMAL
6,16,-0.0981098174146363,92.03,NORMAL
6,17,-0.0736372336427846,81.06,NORMAL
6,18,-0.0359781011755093,64.17,WARNING
6,19,-0.0882526202857352,87.61,NORMAL
6,20,-0.1003851637172086,93.05,NORMAL
6,21,-0.0714482945077027,80.08,NORMAL
6,22,-0.0841131037785011,85.76,NORMAL
6,23,-0.0642748426818862,76.86,NORMAL
6,24,-0.10077574027541,93.23,NORMAL
6,25,-0.0606882155527258,75.25,NORMAL
6,26,-0.0648837351347802,77.13,NORMAL
6,27,-0.0938848169303865,90.14,NORMAL
6,28,-0.1026842786362349,94.08,NORMAL
6,29,-0.0515717976937423,71.16,NORMAL
6,30,-0.0659491458764819,77.61,NORMAL
6,31,-0.0947769886074449,90.54,NORMAL
6,32,-0.0627435671699684,76.17,NORMAL
6,33,-0.0606661274438324,75.24,NORMAL
6,34,-0.0478351873199647,69.49,WARNING
6,35,-0.0532234437017722,71.9,NORMAL
6,36,-0.067748115503994,78.42,NORMAL
6,37,-0.0838599340963472,85.64,NORMAL
6,38,-0.1071761191485887,96.1,NORMAL
6,39,-0.0583129641866787,74.19,NORMAL
6,40,-0.0828142487656826,85.17,NORMAL
6,41,-0.0433868720758058,67.49,WARNING
6,42,-0.0674615452659714,78.29,NORMAL
6,43,-0.0513752599911385,71.07,NORMAL
6,44,-0.072094905599234,80.37,NORMAL
6,45,-0.085701181490369,86.47,NORMAL
6,46,-0.0525751383732038,71.61,NORMAL
6,47,-0.0679778561257197,78.52,NORMAL
6,48,-0.0816078040903862,84.63,NORMAL
6,49,-0.0683338574513946,78.68,NORMAL
